# time  created  delivered  delivered/created
2693.0000 94 10 0.1064
2721.0000 95 10 0.1053
2728.9000 95 11 0.1158
2750.3000 95 12 0.1263
2755.0000 96 12 0.1250
2784.0000 97 12 0.1237
2815.0000 98 12 0.1224
2849.0000 99 12 0.1212
2880.0000 100 12 0.1200
2907.6000 100 13 0.1300
2910.0000 101 13 0.1287
2919.0000 101 14 0.1386
2941.0000 102 14 0.1373
2959.5000 102 15 0.1471
2969.0000 103 15 0.1456
2972.3000 103 16 0.1553
3003.0000 104 16 0.1538
3032.0000 105 16 0.1524
3064.0000 106 16 0.1509
3093.0000 107 16 0.1495
3122.0000 108 16 0.1481
3156.0000 109 16 0.1468
3179.2000 109 17 0.1560
3183.0000 110 17 0.1545
3210.0000 111 17 0.1532
3240.0000 112 17 0.1518
3269.0000 113 17 0.1504
3298.0000 114 17 0.1491
3325.0000 115 17 0.1478
3350.0000 116 17 0.1466
3384.0000 117 17 0.1453
3385.8000 117 18 0.1538
3417.0000 118 18 0.1525
3431.6000 118 19 0.1610
3442.0000 119 19 0.1597
3469.0000 120 19 0.1583
3497.0000 121 19 0.1570
3522.0000 122 19 0.1557
3552.0000 123 19 0.1545
3581.0000 124 19 0.1532
3607.0000 125 19 0.1520
3636.0000 126 19 0.1508
3670.0000 127 19 0.1496
3696.0000 128 19 0.1484
3706.7000 128 20 0.1563
3724.0000 129 20 0.1550
3758.0000 130 20 0.1538
3768.1000 130 21 0.1615
3790.0000 131 21 0.1603
3815.0000 132 21 0.1591
3843.0000 133 21 0.1579
3863.8000 133 22 0.1654
3875.0000 134 22 0.1642
3892.7000 134 23 0.1716
3903.0000 135 23 0.1704
3905.7000 135 24 0.1778
3934.4000 135 25 0.1852
3935.0000 136 25 0.1838
3960.0000 137 25 0.1825
3992.0000 138 25 0.1812
3993.2000 138 26 0.1884
4026.0000 139 26 0.1871
4043.8000 139 27 0.1942
4054.0000 140 27 0.1929
4088.0000 141 27 0.1915
4118.0000 142 27 0.1901
4152.0000 143 27 0.1888
4186.0000 144 27 0.1875
4198.2000 144 28 0.1944
4213.0000 145 28 0.1931
4245.0000 146 28 0.1918
4274.0000 146 29 0.1986
4278.0000 147 29 0.1973
4307.0000 148 29 0.1959
4339.0000 149 29 0.1946
4365.0000 150 29 0.1933
4394.9000 150 30 0.2000
4399.0000 151 30 0.1987
4400.2000 151 31 0.2053
4428.0000 152 31 0.2039
4459.0000 153 31 0.2026
4489.7000 153 32 0.2092
4491.0000 154 32 0.2078
4510.3000 154 33 0.2143
4516.0000 155 33 0.2129
4544.0000 156 33 0.2115
4571.9000 156 34 0.2179
4573.0000 157 34 0.2166
4592.4000 157 35 0.2229
4598.0000 158 35 0.2215
4628.0000 159 35 0.2201
4661.0000 160 35 0.2188
4661.8000 160 36 0.2250
4689.0000 161 36 0.2236
4719.0000 162 36 0.2222
4726.0000 162 37 0.2284
4751.0000 163 37 0.2270
4785.0000 164 37 0.2256
4792.7000 164 38 0.2317
4818.0000 165 38 0.2303
4844.0000 166 38 0.2289
4871.0000 167 38 0.2275
4900.0000 168 38 0.2262
4929.0000 169 38 0.2249
4941.6000 169 39 0.2308
4954.0000 170 39 0.2294
4986.0000 171 39 0.2281
5014.0000 172 39 0.2267
5025.1000 172 40 0.2326
5048.0000 173 40 0.2312
5073.0000 174 40 0.2299
5102.0000 175 40 0.2286
5132.0000 176 40 0.2273
5133.3000 176 41 0.2330
5160.0000 177 41 0.2316
5191.0000 178 41 0.2303
5217.0000 179 41 0.2291
5228.8000 179 42 0.2346
5250.0000 180 42 0.2333
5279.9000 180 43 0.2389
5282.0000 181 43 0.2376
5309.0000 182 43 0.2363
5335.0000 183 43 0.2350
5360.0000 184 43 0.2337
5384.5000 184 44 0.2391
5390.0000 185 44 0.2378
5418.0000 186 44 0.2366
5431.6000 186 45 0.2419
5445.9000 186 46 0.2473
5450.0000 187 46 0.2460
5481.6000 187 47 0.2513
5484.0000 188 47 0.2500
5511.0000 189 47 0.2487
5537.0000 190 47 0.2474
5537.2000 190 48 0.2526
5565.0000 191 48 0.2513
5594.0000 192 48 0.2500
5625.0000 193 48 0.2487
5656.0000 194 48 0.2474
5666.1000 194 49 0.2526
5689.0000 195 49 0.2513
5711.3000 195 50 0.2564
5718.0000 196 50 0.2551
5739.9000 196 51 0.2602
5743.0000 197 51 0.2589
5774.0000 198 51 0.2576
5774.7000 198 52 0.2626
5801.5000 198 53 0.2677
5807.0000 199 53 0.2663
5832.0000 200 53 0.2650
5862.0000 201 53 0.2637
5887.0000 202 53 0.2624
5904.1000 202 54 0.2673
5920.0000 203 54 0.2660
5954.0000 204 54 0.2647
5980.0000 205 54 0.2634
6001.1000 205 55 0.2683
6010.0000 206 55 0.2670
6023.0000 206 56 0.2718
6042.0000 207 56 0.2705
6057.6000 207 57 0.2754
6073.0000 208 57 0.2740
6100.0000 209 57 0.2727
6120.7000 209 58 0.2775
6132.0000 210 58 0.2762
6157.0000 211 58 0.2749
6189.0000 212 58 0.2736
6222.0000 213 58 0.2723
6251.0000 214 58 0.2710
6280.0000 215 58 0.2698
6306.0000 216 58 0.2685
6337.0000 217 58 0.2673
6342.1000 217 59 0.2719
6362.0000 218 59 0.2706
6392.0000 219 59 0.2694
6425.8000 219 60 0.2740
6426.0000 220 60 0.2727
6460.0000 221 60 0.2715
6488.0000 222 60 0.2703
6489.9000 222 61 0.2748
6514.0000 223 61 0.2735
6538.5000 223 62 0.2780
6542.0000 224 62 0.2768
6569.0000 225 62 0.2756
6598.0000 226 62 0.2743
6625.0000 227 62 0.2731
6647.6000 227 63 0.2775
6649.2000 227 64 0.2819
6657.0000 228 64 0.2807
6690.0000 229 64 0.2795
6721.0000 230 64 0.2783
6754.0000 231 64 0.2771
6779.0000 232 64 0.2759
6810.0000 233 64 0.2747
6841.1000 233 65 0.2790
6843.0000 234 65 0.2778
6851.4000 234 66 0.2821
6862.3000 234 67 0.2863
6868.0000 235 67 0.2851
6893.5000 235 68 0.2894
6899.0000 236 68 0.2881
6929.2000 236 69 0.2924
6931.0000 237 69 0.2911
6956.0000 238 69 0.2899
6964.2000 238 70 0.2941
6974.5000 238 71 0.2983
6984.0000 239 71 0.2971
7015.0000 240 71 0.2958
7027.8000 240 72 0.3000
7042.0000 241 72 0.2988
7074.0000 242 72 0.2975
7079.6000 242 73 0.3017
7098.4000 242 74 0.3058
7105.0000 243 74 0.3045
7134.2000 243 75 0.3086
7137.0000 244 75 0.3074
7141.2000 244 76 0.3115
7167.2000 244 77 0.3156
7168.0000 245 77 0.3143
7183.0000 245 78 0.3184
7189.3000 245 79 0.3224
7202.0000 246 79 0.3211
7227.9000 246 80 0.3252
7232.0000 247 80 0.3239
7233.6000 247 81 0.3279
7256.7000 247 82 0.3320
7262.0000 248 82 0.3306
7289.0000 249 82 0.3293
7313.3000 249 83 0.3333
7320.0000 250 83 0.3320
7345.0000 251 83 0.3307
7373.0000 252 83 0.3294
7386.3000 252 84 0.3333
7400.0000 253 84 0.3320
7429.0000 254 84 0.3307
7462.0000 255 84 0.3294
7492.0000 256 84 0.3281
7510.8000 256 85 0.3320
7524.0000 257 85 0.3307
7555.0000 258 85 0.3295
7570.3000 258 86 0.3333
7584.0000 259 86 0.3320
7586.5000 259 87 0.3359
7590.0000 259 88 0.3398
7608.2000 259 89 0.3436
7617.0000 260 89 0.3423
7647.0000 261 89 0.3410
7668.4000 261 90 0.3448
7678.0000 262 90 0.3435
7709.0000 263 90 0.3422
7722.1000 263 91 0.3460
7728.2000 263 92 0.3498
7737.0000 264 92 0.3485
7764.0000 265 92 0.3472
7768.2000 265 93 0.3509
7791.0000 266 93 0.3496
7817.0000 267 93 0.3483
7822.2000 267 94 0.3521
7827.9000 267 95 0.3558
7848.0000 268 95 0.3545
7879.0000 269 95 0.3532
7902.7000 269 96 0.3569
7904.0000 270 96 0.3556
7916.0000 270 97 0.3593
7933.0000 271 97 0.3579
7940.3000 271 98 0.3616
7963.0000 272 98 0.3603
7990.0000 273 98 0.3590
8019.0000 274 98 0.3577
8019.8000 274 99 0.3613
8046.0000 275 99 0.3600
8075.0000 276 99 0.3587
8094.6000 276 100 0.3623
8106.0000 277 100 0.3610
8132.0000 278 100 0.3597
8158.0000 279 100 0.3584
8167.0000 279 101 0.3620
8184.0000 280 101 0.3607
8188.1000 280 102 0.3643
8217.0000 281 102 0.3630
8222.5000 281 103 0.3665
8244.0000 282 103 0.3652
8267.8000 282 104 0.3688
8269.8000 282 105 0.3723
8272.0000 283 105 0.3710
8300.0000 284 105 0.3697
8332.0000 285 105 0.3684
8362.0000 286 105 0.3671
8392.0000 287 105 0.3659
8417.0000 288 105 0.3646
8429.9000 288 106 0.3681
8444.0000 289 106 0.3668
8473.0000 290 106 0.3655
8487.3000 290 107 0.3690
8487.9000 290 108 0.3724
8506.0000 291 108 0.3711
8538.0000 292 108 0.3699
8568.0000 293 108 0.3686
8601.0000 294 108 0.3673
8627.0000 295 108 0.3661
8647.3000 295 109 0.3695
8656.0000 296 109 0.3682
8681.0000 297 109 0.3670
8696.2000 297 110 0.3704
8707.0000 298 110 0.3691
8715.9000 298 111 0.3725
8738.0000 299 111 0.3712
8748.7000 299 112 0.3746
8768.0000 300 112 0.3733
8796.0000 301 112 0.3721
8821.9000 301 113 0.3754
8828.0000 302 113 0.3742
8840.2000 302 114 0.3775
8857.0000 303 114 0.3762
8887.0000 304 114 0.3750
8912.4000 304 115 0.3783
8921.0000 305 115 0.3770
8935.3000 305 116 0.3803
8941.3000 305 117 0.3836
8951.0000 306 117 0.3824
8983.0000 307 117 0.3811
8983.9000 307 118 0.3844
9015.0000 308 118 0.3831
9044.0000 309 118 0.3819
9052.3000 309 119 0.3851
9058.6000 309 120 0.3883
9061.8000 309 121 0.3916
9078.0000 310 121 0.3903
9108.0000 311 121 0.3891
9141.0000 312 121 0.3878
9168.0000 313 121 0.3866
9200.0000 314 121 0.3854
9215.3000 314 122 0.3885
9224.9000 314 123 0.3917
9229.0000 315 123 0.3905
9259.0000 316 123 0.3892
9280.2000 316 124 0.3924
9290.0000 317 124 0.3912
9310.0000 317 125 0.3943
9317.0000 318 125 0.3931
9324.1000 318 126 0.3962
9331.5000 318 127 0.3994
9339.3000 318 128 0.4025
9342.0000 319 128 0.4013
9347.4000 319 129 0.4044
9367.0000 320 129 0.4031
9370.4000 320 130 0.4063
9396.0000 321 130 0.4050
9414.3000 321 131 0.4081
9425.0000 322 131 0.4068
9449.9000 322 132 0.4099
9451.0000 323 132 0.4087
9485.0000 324 132 0.4074
9506.4000 324 133 0.4105
9511.0000 325 133 0.4092
9543.0000 326 133 0.4080
9569.0000 327 133 0.4067
9594.0000 328 133 0.4055
9621.0000 329 133 0.4043
9649.0000 330 133 0.4030
9666.8000 330 134 0.4061
9676.0000 331 134 0.4048
9688.6000 331 135 0.4079
9703.0000 332 135 0.4066
9728.0000 333 135 0.4054
9756.0000 334 135 0.4042
9783.0000 335 135 0.4030
9815.5000 335 136 0.4060
9816.0000 336 136 0.4048
9833.1000 336 137 0.4077
9844.0000 337 137 0.4065
9876.0000 338 137 0.4053
9910.0000 339 137 0.4041
9943.0000 340 137 0.4029
9943.5000 340 138 0.4059
9977.0000 341 138 0.4047
10000.9000 341 139 0.4076
10008.0000 342 139 0.4064
10034.0000 343 139 0.4052
10055.1000 343 140 0.4082
10060.0000 344 140 0.4070
10069.5000 344 141 0.4099
10071.0000 344 142 0.4128
10088.0000 345 142 0.4116
10118.0000 346 142 0.4104
10147.0000 347 142 0.4092
10147.0000 347 143 0.4121
10175.0000 348 143 0.4109
10204.0000 349 143 0.4097
10223.1000 349 144 0.4126
10234.0000 350 144 0.4114
10267.0000 351 144 0.4103
10300.0000 352 144 0.4091
10331.0000 353 144 0.4079
10331.3000 353 145 0.4108
10358.0000 354 145 0.4096
10362.9000 354 146 0.4124
10372.2000 354 147 0.4153
10375.6000 354 148 0.4181
10392.0000 355 148 0.4169
10425.0000 356 148 0.4157
10453.0000 357 148 0.4146
10484.0000 358 148 0.4134
10515.0000 359 148 0.4123
10546.0000 360 148 0.4111
10562.4000 360 149 0.4139
10575.0000 361 149 0.4127
10609.0000 362 149 0.4116
10641.0000 363 149 0.4105
10650.8000 363 150 0.4132
10675.0000 364 150 0.4121
10706.0000 365 150 0.4110
10721.0000 365 151 0.4137
10737.0000 366 151 0.4126
10764.3000 366 152 0.4153
10770.0000 367 152 0.4142
10799.0000 368 152 0.4130
10827.0000 369 152 0.4119
10861.0000 370 152 0.4108
10888.2000 370 153 0.4135
10889.0000 371 153 0.4124
10919.0000 372 153 0.4113
10933.5000 372 154 0.4140
10949.0000 373 154 0.4129
10979.0000 374 154 0.4118
11010.0000 375 154 0.4107
11041.0000 376 154 0.4096
11069.0000 377 154 0.4085
11073.2000 377 155 0.4111
11091.2000 377 156 0.4138
11095.0000 378 156 0.4127
11129.0000 379 156 0.4116
11140.8000 379 157 0.4142
11145.1000 379 158 0.4169
11149.0000 379 159 0.4195
11150.9000 379 160 0.4222
11151.0000 379 161 0.4248
11155.0000 380 161 0.4237
11171.5000 380 162 0.4263
11186.0000 381 162 0.4252
11211.0000 382 162 0.4241
11245.0000 383 162 0.4230
11276.7000 383 163 0.4256
11279.0000 384 163 0.4245
11308.7000 384 164 0.4271
11312.0000 385 164 0.4260
11319.6000 385 165 0.4286
11343.0000 386 165 0.4275
11372.0000 387 165 0.4264
11401.0000 388 165 0.4253
11412.9000 388 166 0.4278
11433.0000 389 166 0.4267
11458.0000 390 166 0.4256
11488.0000 391 166 0.4246
11518.0000 392 166 0.4235
11548.0000 393 166 0.4224
11577.0000 394 166 0.4213
11610.0000 395 166 0.4203
11614.7000 395 167 0.4228
11641.0000 396 167 0.4217
11673.0000 397 167 0.4207
11684.3000 397 168 0.4232
11691.0000 397 169 0.4257
11694.8000 397 170 0.4282
11700.0000 398 170 0.4271
11702.5000 398 171 0.4296
11726.0000 399 171 0.4286
11747.5000 399 172 0.4311
11760.0000 400 172 0.4300
11792.0000 401 172 0.4289
11821.0000 402 172 0.4279
11852.0000 403 172 0.4268
11878.0000 404 172 0.4257
11899.4000 404 173 0.4282
11906.6000 404 174 0.4307
11909.0000 405 174 0.4296
11938.4000 405 175 0.4321
11943.0000 406 175 0.4310
11959.8000 406 176 0.4335
11973.0000 407 176 0.4324
12004.0000 408 176 0.4314
12031.0000 409 176 0.4303
12064.0000 410 176 0.4293
12084.7000 410 177 0.4317
12091.0000 411 177 0.4307
12092.4000 411 178 0.4331
12096.3000 411 179 0.4355
12118.0000 412 179 0.4345
12137.0000 412 180 0.4369
12146.0000 413 180 0.4358
12156.3000 413 181 0.4383
12171.0000 414 181 0.4372
12182.6000 414 182 0.4396
12198.0000 415 182 0.4386
12226.0000 416 182 0.4375
12258.0000 417 182 0.4365
12292.0000 418 182 0.4354
12324.0000 419 182 0.4344
12339.1000 419 183 0.4368
12357.0000 420 183 0.4357
12361.6000 420 184 0.4381
12390.0000 421 184 0.4371
12415.0000 422 184 0.4360
12440.0000 423 184 0.4350
12473.0000 424 184 0.4340
12493.7000 424 185 0.4363
12500.0000 425 185 0.4353
12506.0000 425 186 0.4376
12520.9000 425 187 0.4400
12526.3000 425 188 0.4424
12532.0000 426 188 0.4413
12552.6000 426 189 0.4437
12558.0000 427 189 0.4426
12592.0000 428 189 0.4416
12597.3000 428 190 0.4439
12625.0000 429 190 0.4429
12658.0000 430 190 0.4419
12663.3000 430 191 0.4442
12684.0000 431 191 0.4432
12696.2000 431 192 0.4455
12715.0000 432 192 0.4444
12748.0000 433 192 0.4434
12768.3000 433 193 0.4457
12782.0000 434 193 0.4447
12815.0000 435 193 0.4437
12849.0000 436 193 0.4427
12852.1000 436 194 0.4450
12853.8000 436 195 0.4472
12877.0000 437 195 0.4462
12877.8000 437 196 0.4485
12879.0000 437 197 0.4508
12888.4000 437 198 0.4531
12909.0000 438 198 0.4521
12926.9000 438 199 0.4543
12943.0000 439 199 0.4533
12974.0000 440 199 0.4523
13002.0000 441 199 0.4512
13034.0000 442 199 0.4502
13054.1000 442 200 0.4525
13067.0000 443 200 0.4515
13072.2000 443 201 0.4537
13099.0000 444 201 0.4527
13124.0000 445 201 0.4517
13133.8000 445 202 0.4539
13142.0000 445 203 0.4562
13149.0000 446 203 0.4552
13165.2000 446 204 0.4574
13180.0000 447 204 0.4564
13206.0000 448 204 0.4554
13211.1000 448 205 0.4576
13226.6000 448 206 0.4598
13237.0000 449 206 0.4588
13239.5000 449 207 0.4610
13252.6000 449 208 0.4633
13257.5000 449 209 0.4655
13271.0000 450 209 0.4644
13301.0000 451 209 0.4634
13334.0000 452 209 0.4624
13348.8000 452 210 0.4646
13357.1000 452 211 0.4668
13365.0000 453 211 0.4658
13398.0000 454 211 0.4648
13425.0000 455 211 0.4637
13455.2000 455 212 0.4659
13457.5000 455 213 0.4681
13459.0000 456 213 0.4671
13460.6000 456 214 0.4693
13487.0000 457 214 0.4683
13514.0000 458 214 0.4672
13541.0000 458 215 0.4694
13542.0000 459 215 0.4684
13568.0000 460 215 0.4674
13596.0000 461 215 0.4664
13628.0000 462 215 0.4654
13656.0000 463 215 0.4644
13669.0000 463 216 0.4665
13683.0000 464 216 0.4655
13712.0000 465 216 0.4645
13719.1000 465 217 0.4667
13739.0000 466 217 0.4657
13770.0000 467 217 0.4647
13799.0000 468 217 0.4637
13817.8000 468 218 0.4658
13830.0000 469 218 0.4648
13855.0000 470 218 0.4638
13885.0000 471 218 0.4628
13911.9000 471 219 0.4650
13915.0000 472 219 0.4640
13947.0000 473 219 0.4630
13975.0000 474 219 0.4620
14002.0000 475 219 0.4611
14025.5000 475 220 0.4632
14031.0000 476 220 0.4622
14056.0000 477 220 0.4612
14084.0000 478 220 0.4603
14117.0000 479 220 0.4593
14132.0000 479 221 0.4614
14137.8000 479 222 0.4635
14140.5000 479 223 0.4656
14149.0000 480 223 0.4646
14166.1000 480 224 0.4667
14180.1000 480 225 0.4688
14182.0000 481 225 0.4678
14191.6000 481 226 0.4699
14215.0000 482 226 0.4689
14249.0000 483 226 0.4679
14253.1000 483 227 0.4700
14274.7000 483 228 0.4720
14276.8000 483 229 0.4741
14277.0000 484 229 0.4731
14311.0000 485 229 0.4722
14338.7000 485 230 0.4742
14341.0000 486 230 0.4733
14345.3000 486 231 0.4753
14351.8000 486 232 0.4774
14366.0000 487 232 0.4764
14392.4000 487 233 0.4784
14395.7000 487 234 0.4805
14396.0000 488 234 0.4795
14422.0000 489 234 0.4785
14438.5000 489 235 0.4806
14453.0000 490 235 0.4796
14487.0000 491 235 0.4786
14514.0000 492 235 0.4776
14540.4000 492 236 0.4797
14542.0000 493 236 0.4787
14571.0000 494 236 0.4777
14571.3000 494 237 0.4798
14593.4000 494 238 0.4818
14596.4000 494 239 0.4838
14605.0000 495 239 0.4828
14632.0000 496 239 0.4819
14665.0000 497 239 0.4809
14697.0000 498 239 0.4799
14704.6000 498 240 0.4819
14727.0000 499 240 0.4810
14729.2000 499 241 0.4830
14761.0000 500 241 0.4820
14787.0000 501 241 0.4810
14819.0000 502 241 0.4801
14820.3000 502 242 0.4821
14832.8000 502 243 0.4841
14846.0000 503 243 0.4831
14875.0000 504 243 0.4821
14901.0000 505 243 0.4812
14910.5000 505 244 0.4832
14921.1000 505 245 0.4851
14927.0000 506 245 0.4842
14931.0000 506 246 0.4862
14941.1000 506 247 0.4881
14953.1000 506 248 0.4901
14959.0000 507 248 0.4892
14989.0000 508 248 0.4882
15018.0000 509 248 0.4872
15044.0000 510 248 0.4863
15067.1000 510 249 0.4882
15076.0000 511 249 0.4873
15085.0000 511 250 0.4892
15095.5000 511 251 0.4912
15104.4000 511 252 0.4932
15105.4000 511 253 0.4951
15110.0000 512 253 0.4941
15141.0000 513 253 0.4932
15169.0000 514 253 0.4922
15200.0000 515 253 0.4913
15207.5000 515 254 0.4932
15226.0000 516 254 0.4922
15251.0000 517 254 0.4913
15283.0000 518 254 0.4903
15315.0000 519 254 0.4894
15346.0000 520 254 0.4885
15378.0000 521 254 0.4875
15412.0000 522 254 0.4866
15443.0000 523 254 0.4857
15455.3000 523 255 0.4876
15464.6000 523 256 0.4895
15470.0000 524 256 0.4885
15498.0000 525 256 0.4876
15526.0000 526 256 0.4867
15526.9000 526 257 0.4886
15529.6000 526 258 0.4905
15558.6000 526 259 0.4924
15559.0000 527 259 0.4915
15567.2000 527 260 0.4934
15584.0000 528 260 0.4924
15601.5000 528 261 0.4943
15614.0000 529 261 0.4934
15644.0000 530 261 0.4925
15677.0000 531 261 0.4915
15702.4000 531 262 0.4934
15709.0000 532 262 0.4925
15737.0000 533 262 0.4916
15763.0000 534 262 0.4906
15795.0000 535 262 0.4897
15820.0000 536 262 0.4888
15848.7000 536 263 0.4907
15851.0000 537 263 0.4898
15854.4000 537 264 0.4916
15878.0000 538 264 0.4907
15903.0000 539 264 0.4898
15911.7000 539 265 0.4917
15936.4000 539 266 0.4935
15937.0000 540 266 0.4926
15971.0000 541 266 0.4917
16002.0000 542 266 0.4908
16024.7000 542 267 0.4926
16033.0000 543 267 0.4917
16058.0000 544 267 0.4908
16078.2000 544 268 0.4926
16092.0000 545 268 0.4917
16123.0000 546 268 0.4908
16127.0000 546 269 0.4927
16136.1000 546 270 0.4945
16141.7000 546 271 0.4963
16151.0000 547 271 0.4954
16179.0000 548 271 0.4945
16207.0000 549 271 0.4936
16215.7000 549 272 0.4954
16231.0000 549 273 0.4973
16233.0000 550 273 0.4964
16235.5000 550 274 0.4982
16260.0000 551 274 0.4973
16283.1000 551 275 0.4991
16286.0000 552 275 0.4982
16286.5000 552 276 0.5000
16317.0000 553 276 0.4991
16344.0000 554 276 0.4982
16351.1000 554 277 0.5000
16375.0000 555 277 0.4991
16391.1000 555 278 0.5009
16399.1000 555 279 0.5027
16400.2000 555 280 0.5045
16408.0000 556 280 0.5036
16431.8000 556 281 0.5054
16439.0000 557 281 0.5045
16470.0000 558 281 0.5036
16495.0000 559 281 0.5027
16526.0000 560 281 0.5018
16557.0000 561 281 0.5009
16584.0000 562 281 0.5000
16618.0000 563 281 0.4991
16644.0000 564 281 0.4982
16658.5000 564 282 0.5000
16659.8000 564 283 0.5018
16669.0000 565 283 0.5009
16679.8000 565 284 0.5027
16697.0000 566 284 0.5018
16726.0000 567 284 0.5009
16753.0000 568 284 0.5000
16763.5000 568 285 0.5018
16765.6000 568 286 0.5035
16780.2000 568 287 0.5053
16780.2000 568 288 0.5070
16787.0000 569 288 0.5062
16816.0000 570 288 0.5053
16849.0000 571 288 0.5044
16875.0000 572 288 0.5035
16902.8000 572 289 0.5052
16908.0000 573 289 0.5044
16934.0000 574 289 0.5035
16965.0000 575 289 0.5026
16991.0000 576 289 0.5017
17020.0000 577 289 0.5009
17037.2000 577 290 0.5026
17046.0000 578 290 0.5017
17080.0000 579 290 0.5009
17108.0000 580 290 0.5000
17112.6000 580 291 0.5017
17135.0000 581 291 0.5009
17153.4000 581 292 0.5026
17163.0000 582 292 0.5017
17192.0000 583 292 0.5009
17207.1000 583 293 0.5026
17216.5000 583 294 0.5043
17224.3000 583 295 0.5060
17226.0000 584 295 0.5051
17255.0000 585 295 0.5043
17283.0000 586 295 0.5034
17314.0000 587 295 0.5026
17337.9000 587 296 0.5043
17341.0000 588 296 0.5034
17373.2000 588 297 0.5051
17374.0000 589 297 0.5042
17397.9000 589 298 0.5059
17401.6000 589 299 0.5076
17403.0000 590 299 0.5068
17434.0000 591 299 0.5059
17443.0000 591 300 0.5076
17447.7000 591 301 0.5093
17462.0000 592 301 0.5084
17467.2000 592 302 0.5101
17474.9000 592 303 0.5118
17494.0000 593 303 0.5110
17519.0000 594 303 0.5101
17530.0000 594 304 0.5118
17544.3000 594 305 0.5135
17553.0000 595 305 0.5126
17581.0000 596 305 0.5117
17610.0000 597 305 0.5109
17637.0000 598 305 0.5100
17651.7000 598 306 0.5117
17668.0000 599 306 0.5109
17696.0000 600 306 0.5100
17715.7000 600 307 0.5117
17726.0000 601 307 0.5108
17734.7000 601 308 0.5125
17756.0000 602 308 0.5116
17785.0000 603 308 0.5108
17816.0000 604 308 0.5099
17841.0000 605 308 0.5091
17844.5000 605 309 0.5107
17868.0000 606 309 0.5099
17901.0000 607 309 0.5091
17928.6000 607 310 0.5107
17933.0000 608 310 0.5099
17962.0000 609 310 0.5090
17973.2000 609 311 0.5107
17982.2000 609 312 0.5123
17990.0000 610 312 0.5115
18016.0000 611 312 0.5106
18049.0000 612 312 0.5098
18076.0000 613 312 0.5090
18103.0000 614 312 0.5081
18135.0000 615 312 0.5073
18167.0000 616 312 0.5065
18182.8000 616 313 0.5081
18184.0000 616 314 0.5097
18194.0000 617 314 0.5089
18224.0000 618 314 0.5081
18228.4000 618 315 0.5097
