# time  created  delivered  delivered/created
2698.0000 94 10 0.1064
2721.0000 95 10 0.1053
2755.0000 96 10 0.1042
2784.0000 97 10 0.1031
2815.0000 98 10 0.1020
2847.9000 98 11 0.1122
2849.0000 99 11 0.1111
2880.0000 100 11 0.1100
2910.0000 101 11 0.1089
2941.0000 102 11 0.1078
2969.0000 103 11 0.1068
3003.0000 104 11 0.1058
3032.0000 105 11 0.1048
3064.0000 106 11 0.1038
3093.0000 107 11 0.1028
3122.0000 108 11 0.1019
3132.0000 108 12 0.1111
3156.0000 109 12 0.1101
3183.0000 110 12 0.1091
3210.0000 111 12 0.1081
3240.0000 112 12 0.1071
3266.6000 112 13 0.1161
3269.0000 113 13 0.1150
3280.6000 113 14 0.1239
3298.0000 114 14 0.1228
3325.0000 115 14 0.1217
3350.0000 116 14 0.1207
3384.0000 117 14 0.1197
3417.0000 118 14 0.1186
3442.0000 119 14 0.1176
3460.9000 119 15 0.1261
3469.0000 120 15 0.1250
3497.0000 121 15 0.1240
3520.4000 121 16 0.1322
3522.0000 122 16 0.1311
3526.8000 122 17 0.1393
3552.0000 123 17 0.1382
3564.9000 123 18 0.1463
3581.0000 124 18 0.1452
3598.2000 124 19 0.1532
3607.0000 125 19 0.1520
3619.6000 125 20 0.1600
3636.0000 126 20 0.1587
3642.6000 126 21 0.1667
3645.2000 126 22 0.1746
3670.0000 127 22 0.1732
3696.0000 128 22 0.1719
3724.0000 129 22 0.1705
3751.9000 129 23 0.1783
3755.3000 129 24 0.1860
3758.0000 130 24 0.1846
3787.3000 130 25 0.1923
3790.0000 131 25 0.1908
3797.9000 131 26 0.1985
3815.0000 132 26 0.1970
3843.0000 133 26 0.1955
3853.3000 133 27 0.2030
3875.0000 134 27 0.2015
3893.5000 134 28 0.2090
3903.0000 135 28 0.2074
3933.6000 135 29 0.2148
3935.0000 136 29 0.2132
3960.0000 137 29 0.2117
3992.0000 138 29 0.2101
4014.3000 138 30 0.2174
4026.0000 139 30 0.2158
4026.9000 139 31 0.2230
4054.0000 140 31 0.2214
4082.7000 140 32 0.2286
4087.9000 140 33 0.2357
4088.0000 141 33 0.2340
4120.0000 142 33 0.2324
4147.0000 143 33 0.2308
4177.3000 143 34 0.2378
4178.0000 144 34 0.2361
4181.8000 144 35 0.2431
4206.0000 145 35 0.2414
4235.0000 146 35 0.2397
4263.0000 147 35 0.2381
4268.4000 147 36 0.2449
4291.0000 148 36 0.2432
4292.3000 148 37 0.2500
4316.2000 148 38 0.2568
4323.0000 149 38 0.2550
4333.0000 149 39 0.2617
4353.0000 150 39 0.2600
4373.8000 150 40 0.2667
4380.0000 151 40 0.2649
4402.8000 151 41 0.2715
4409.0000 152 41 0.2697
4441.0000 153 41 0.2680
4471.6000 153 42 0.2745
4472.0000 154 42 0.2727
4502.0000 155 42 0.2710
4530.0000 156 42 0.2692
4559.0000 157 42 0.2675
4587.0000 158 42 0.2658
4614.1000 158 43 0.2722
4617.0000 159 43 0.2704
4644.0000 160 43 0.2688
4669.0000 161 43 0.2671
4701.0000 162 43 0.2654
4732.0000 163 43 0.2638
4758.0000 164 43 0.2622
4761.5000 164 44 0.2683
4785.0000 165 44 0.2667
4804.7000 165 45 0.2727
4812.0000 166 45 0.2711
4831.8000 166 46 0.2771
4845.0000 167 46 0.2754
4866.0000 167 47 0.2814
4872.3000 167 48 0.2874
4875.0000 168 48 0.2857
4900.0000 169 48 0.2840
4915.0000 169 49 0.2899
4933.0000 170 49 0.2882
4962.0000 171 49 0.2865
4989.0000 172 49 0.2849
5016.0000 173 49 0.2832
5041.0000 174 49 0.2816
5071.3000 174 50 0.2874
5073.0000 175 50 0.2857
5099.0000 176 50 0.2841
5129.0000 177 50 0.2825
5154.0000 178 50 0.2809
5161.9000 178 51 0.2865
5180.0000 179 51 0.2849
5206.8000 179 52 0.2905
5210.0000 180 52 0.2889
5221.1000 180 53 0.2944
5240.0000 181 53 0.2928
5255.7000 181 54 0.2983
5257.9000 181 55 0.3039
5269.0000 182 55 0.3022
5295.0000 183 55 0.3005
5324.0000 184 55 0.2989
5351.0000 185 55 0.2973
5370.2000 185 56 0.3027
5384.0000 186 56 0.3011
5412.0000 187 56 0.2995
5426.0000 187 57 0.3048
5445.0000 188 57 0.3032
5478.0000 189 57 0.3016
5512.0000 190 57 0.3000
5543.0000 191 57 0.2984
5555.5000 191 58 0.3037
5574.0000 192 58 0.3021
5603.0000 193 58 0.3005
5636.0000 194 58 0.2990
5666.0000 195 58 0.2974
5699.0000 196 58 0.2959
5713.8000 196 59 0.3010
5729.0000 197 59 0.2995
5749.6000 197 60 0.3046
5763.0000 198 60 0.3030
5789.0000 199 60 0.3015
5817.0000 200 60 0.3000
5845.0000 201 60 0.2985
5849.9000 201 61 0.3035
5870.0000 202 61 0.3020
5899.0000 203 61 0.3005
5910.2000 203 62 0.3054
5917.6000 203 63 0.3103
5927.8000 203 64 0.3153
5933.0000 204 64 0.3137
5961.0000 205 64 0.3122
5991.0000 206 64 0.3107
6016.0000 207 64 0.3092
6043.4000 207 65 0.3140
6046.0000 208 65 0.3125
6080.0000 209 65 0.3110
6108.2000 209 66 0.3158
6109.0000 210 66 0.3143
6119.7000 210 67 0.3190
6137.0000 211 67 0.3175
6159.1000 211 68 0.3223
6168.0000 212 68 0.3208
6197.0000 213 68 0.3192
6226.0000 214 68 0.3178
6257.0000 215 68 0.3163
6286.0000 216 68 0.3148
6304.7000 216 69 0.3194
6318.0000 217 69 0.3180
6347.0000 218 69 0.3165
6377.0000 219 69 0.3151
6401.6000 219 70 0.3196
6405.0000 220 70 0.3182
6431.0000 221 70 0.3167
6464.0000 222 70 0.3153
6495.0000 223 70 0.3139
6520.0000 224 70 0.3125
6553.0000 225 70 0.3111
6566.7000 225 71 0.3156
6580.0000 226 71 0.3142
6590.9000 226 72 0.3186
6614.0000 227 72 0.3172
6646.0000 228 72 0.3158
6673.0000 229 72 0.3144
6705.0000 230 72 0.3130
6737.0000 231 72 0.3117
6765.0000 232 72 0.3103
6791.0000 233 72 0.3090
6822.0000 234 72 0.3077
6851.0000 235 72 0.3064
6884.0000 236 72 0.3051
6909.0000 237 72 0.3038
6937.0000 238 72 0.3025
6965.0000 239 72 0.3013
6988.7000 239 73 0.3054
6995.0000 240 73 0.3042
7023.0000 241 73 0.3029
7048.0000 242 73 0.3017
7071.2000 242 74 0.3058
7078.0000 243 74 0.3045
7109.0000 244 74 0.3033
7137.0000 245 74 0.3020
7162.0000 246 74 0.3008
7194.0000 247 74 0.2996
7214.5000 247 75 0.3036
7219.4000 247 76 0.3077
7226.0000 248 76 0.3065
7250.4000 248 77 0.3105
7259.0000 249 77 0.3092
7290.0000 250 77 0.3080
7324.0000 251 77 0.3068
7358.0000 252 77 0.3056
7377.1000 252 78 0.3095
7387.0000 253 78 0.3083
7412.0000 254 78 0.3071
7445.0000 255 78 0.3059
7452.4000 255 79 0.3098
7455.3000 255 80 0.3137
7463.9000 255 81 0.3176
7474.3000 255 82 0.3216
7474.8000 255 83 0.3255
7475.0000 256 83 0.3242
7502.0000 257 83 0.3230
7503.7000 257 84 0.3268
7516.0000 257 85 0.3307
7533.0000 258 85 0.3295
7564.0000 259 85 0.3282
7567.3000 259 86 0.3320
7589.0000 260 86 0.3308
7609.1000 260 87 0.3346
7621.0000 261 87 0.3333
7651.0000 262 87 0.3321
7683.0000 263 87 0.3308
7690.4000 263 88 0.3346
7710.0000 264 88 0.3333
7741.0000 265 88 0.3321
7744.0000 265 89 0.3358
7766.0000 266 89 0.3346
7791.0000 267 89 0.3333
7816.0000 267 90 0.3371
7823.0000 268 90 0.3358
7855.0000 269 90 0.3346
7862.3000 269 91 0.3383
7884.0000 270 91 0.3370
7912.0000 271 91 0.3358
7943.0000 272 91 0.3346
7953.0000 272 92 0.3382
7975.8000 272 93 0.3419
7977.0000 273 93 0.3407
7979.8000 273 94 0.3443
8010.0000 274 94 0.3431
8039.0000 275 94 0.3418
8065.0000 276 94 0.3406
8095.0000 277 94 0.3394
8114.8000 277 95 0.3430
8128.0000 278 95 0.3417
8160.0000 279 95 0.3405
8173.7000 279 96 0.3441
8176.1000 279 97 0.3477
8188.1000 279 98 0.3513
8189.0000 280 98 0.3500
8194.9000 280 99 0.3536
8216.0000 281 99 0.3523
8248.0000 282 99 0.3511
8256.1000 282 100 0.3546
8273.0000 283 100 0.3534
8300.0000 284 100 0.3521
8333.0000 285 100 0.3509
8349.0000 285 101 0.3544
8367.0000 286 101 0.3531
8396.0000 287 101 0.3519
8396.3000 287 102 0.3554
8421.0000 288 102 0.3542
8451.0000 289 102 0.3529
8481.0000 290 102 0.3517
8510.0000 291 102 0.3505
8520.0000 291 103 0.3540
8542.0000 292 103 0.3527
8570.0000 293 103 0.3515
8585.4000 293 104 0.3549
8588.7000 293 105 0.3584
8597.0000 294 105 0.3571
8619.8000 294 106 0.3605
8623.0000 295 106 0.3593
8648.6000 295 107 0.3627
8649.0000 296 107 0.3615
8681.0000 297 107 0.3603
8713.0000 298 107 0.3591
8740.0000 299 107 0.3579
8773.0000 300 107 0.3567
8791.6000 300 108 0.3600
8799.0000 301 108 0.3588
8827.0000 302 108 0.3576
8859.0000 303 108 0.3564
8888.0000 304 108 0.3553
8918.0000 305 108 0.3541
8952.0000 306 108 0.3529
8965.7000 306 109 0.3562
8966.9000 306 110 0.3595
8982.0000 307 110 0.3583
9014.0000 308 110 0.3571
9025.5000 308 111 0.3604
9046.0000 309 111 0.3592
9053.2000 309 112 0.3625
9075.0000 310 112 0.3613
9109.0000 311 112 0.3601
9139.0000 312 112 0.3590
9151.3000 312 113 0.3622
9172.0000 313 113 0.3610
9199.0000 314 113 0.3599
9231.0000 315 113 0.3587
9260.0000 316 113 0.3576
9290.0000 317 113 0.3565
9319.6000 317 114 0.3596
9321.0000 318 114 0.3585
9348.0000 319 114 0.3574
9373.0000 320 114 0.3563
9384.9000 320 115 0.3594
9398.0000 321 115 0.3583
9406.2000 321 116 0.3614
9412.9000 321 117 0.3645
9427.0000 322 117 0.3634
9456.0000 323 117 0.3622
9471.2000 323 118 0.3653
9482.0000 324 118 0.3642
9516.0000 325 118 0.3631
9542.0000 326 118 0.3620
9574.0000 327 118 0.3609
9600.0000 328 118 0.3598
9625.0000 329 118 0.3587
9642.7000 329 119 0.3617
9646.8000 329 120 0.3647
9651.2000 329 121 0.3678
9652.0000 330 121 0.3667
9661.2000 330 122 0.3697
9673.5000 330 123 0.3727
9680.0000 331 123 0.3716
9707.0000 332 123 0.3705
9734.0000 333 123 0.3694
9759.0000 334 123 0.3683
9787.0000 335 123 0.3672
9814.0000 336 123 0.3661
9827.9000 336 124 0.3690
9835.9000 336 125 0.3720
9847.0000 337 125 0.3709
9875.0000 338 125 0.3698
9907.0000 339 125 0.3687
9928.8000 339 126 0.3717
9941.0000 340 126 0.3706
9974.0000 341 126 0.3695
10006.9000 341 127 0.3724
10008.0000 342 127 0.3713
10039.0000 343 127 0.3703
10065.0000 344 127 0.3692
10091.0000 345 127 0.3681
10119.0000 346 127 0.3671
10132.0000 346 128 0.3699
10149.0000 347 128 0.3689
10178.0000 348 128 0.3678
10198.5000 348 129 0.3707
10206.0000 349 129 0.3696
10235.0000 350 129 0.3686
10265.0000 351 129 0.3675
10298.0000 352 129 0.3665
10331.0000 353 129 0.3654
10346.6000 353 130 0.3683
10362.0000 354 130 0.3672
10389.0000 355 130 0.3662
10423.0000 356 130 0.3652
10456.0000 357 130 0.3641
10484.0000 358 130 0.3631
10515.0000 359 130 0.3621
10546.0000 360 130 0.3611
10552.4000 360 131 0.3639
10577.0000 361 131 0.3629
10606.0000 362 131 0.3619
10613.8000 362 132 0.3646
10640.0000 363 132 0.3636
10672.0000 364 132 0.3626
10688.4000 364 133 0.3654
10706.0000 365 133 0.3644
10737.0000 366 133 0.3634
10768.0000 367 133 0.3624
10785.9000 367 134 0.3651
10801.0000 368 134 0.3641
10806.2000 368 135 0.3668
10830.0000 369 135 0.3659
10849.5000 369 136 0.3686
10849.5000 369 137 0.3713
10858.0000 370 137 0.3703
10858.0000 370 138 0.3730
10892.0000 371 138 0.3720
10914.1000 371 139 0.3747
10920.0000 372 139 0.3737
10930.7000 372 140 0.3763
10950.0000 373 140 0.3753
10959.5000 373 141 0.3780
10980.0000 374 141 0.3770
11010.0000 375 141 0.3760
11041.0000 376 141 0.3750
11051.4000 376 142 0.3777
11072.0000 377 142 0.3767
11100.0000 378 142 0.3757
11119.0000 378 143 0.3783
11126.0000 379 143 0.3773
11160.0000 380 143 0.3763
11181.7000 380 144 0.3789
11186.0000 381 144 0.3780
11217.0000 382 144 0.3770
11242.0000 383 144 0.3760
11266.2000 383 145 0.3786
11276.0000 384 145 0.3776
11285.6000 384 146 0.3802
11289.7000 384 147 0.3828
11310.0000 385 147 0.3818
11324.2000 385 148 0.3844
11341.0000 385 149 0.3870
11343.0000 386 149 0.3860
11374.0000 387 149 0.3850
11403.0000 388 149 0.3840
11432.0000 389 149 0.3830
11464.0000 390 149 0.3821
11486.9000 390 150 0.3846
11489.0000 391 150 0.3836
11519.0000 392 150 0.3827
11549.0000 393 150 0.3817
11558.7000 393 151 0.3842
11579.0000 394 151 0.3832
11608.0000 395 151 0.3823
11629.3000 395 152 0.3848
11641.0000 396 152 0.3838
11661.8000 396 153 0.3864
11672.0000 397 153 0.3854
11704.0000 398 153 0.3844
11710.4000 398 154 0.3869
11731.0000 399 154 0.3860
11757.0000 400 154 0.3850
11774.8000 400 155 0.3875
11791.0000 401 155 0.3865
11823.0000 402 155 0.3856
11852.0000 403 155 0.3846
11852.0000 403 156 0.3871
11883.0000 404 156 0.3861
11898.4000 404 157 0.3886
11904.5000 404 158 0.3911
11909.0000 405 158 0.3901
11940.0000 406 158 0.3892
11974.0000 407 158 0.3882
12000.4000 407 159 0.3907
12004.0000 408 159 0.3897
12035.0000 409 159 0.3888
12062.0000 410 159 0.3878
12081.1000 410 160 0.3902
12095.0000 411 160 0.3893
12120.1000 411 161 0.3917
12122.0000 412 161 0.3908
12132.1000 412 162 0.3932
12149.0000 413 162 0.3923
12177.0000 414 162 0.3913
12178.9000 414 163 0.3937
12181.7000 414 164 0.3961
12202.0000 415 164 0.3952
12221.1000 415 165 0.3976
12229.0000 416 165 0.3966
12257.0000 417 165 0.3957
12279.7000 417 166 0.3981
12289.0000 418 166 0.3971
12323.0000 419 166 0.3962
12330.9000 419 167 0.3986
12344.3000 419 168 0.4010
12355.0000 420 168 0.4000
12388.0000 421 168 0.3990
12394.6000 421 169 0.4014
12421.0000 422 169 0.4005
12439.9000 422 170 0.4028
12446.0000 423 170 0.4019
12471.0000 424 170 0.4009
12486.6000 424 171 0.4033
12489.6000 424 172 0.4057
12504.0000 425 172 0.4047
12531.0000 426 172 0.4038
12563.0000 427 172 0.4028
12582.9000 427 173 0.4052
12589.0000 428 173 0.4042
12623.0000 429 173 0.4033
12656.0000 430 173 0.4023
12667.7000 430 174 0.4047
12672.4000 430 175 0.4070
12689.0000 431 175 0.4060
12715.0000 432 175 0.4051
12746.0000 433 175 0.4042
12779.0000 434 175 0.4032
12787.3000 434 176 0.4055
12797.8000 434 177 0.4078
12813.0000 435 177 0.4069
12846.0000 436 177 0.4060
12880.0000 437 177 0.4050
12908.0000 438 177 0.4041
12940.0000 439 177 0.4032
12944.5000 439 178 0.4055
12974.0000 440 178 0.4045
12974.3000 440 179 0.4068
13005.0000 441 179 0.4059
13032.2000 441 180 0.4082
13033.0000 442 180 0.4072
13065.0000 443 180 0.4063
13098.0000 444 180 0.4054
13115.6000 444 181 0.4077
13130.0000 445 181 0.4067
13155.0000 446 181 0.4058
13163.1000 446 182 0.4081
13180.0000 447 182 0.4072
13197.1000 447 183 0.4094
13211.0000 448 183 0.4085
13226.6000 448 184 0.4107
13227.9000 448 185 0.4129
13237.0000 449 185 0.4120
13258.3000 449 186 0.4143
13268.0000 450 186 0.4133
13302.0000 451 186 0.4124
13332.0000 452 186 0.4115
13359.6000 452 187 0.4137
13365.0000 453 187 0.4128
13396.0000 454 187 0.4119
13429.0000 455 187 0.4110
13456.0000 456 187 0.4101
13490.0000 457 187 0.4092
13518.0000 458 187 0.4083
13545.0000 459 187 0.4074
13548.0000 459 188 0.4096
13573.0000 460 188 0.4087
13574.7000 460 189 0.4109
13586.9000 460 190 0.4130
13590.2000 460 191 0.4152
13599.0000 461 191 0.4143
13612.3000 461 192 0.4165
13627.0000 462 192 0.4156
13659.0000 463 192 0.4147
13687.0000 464 192 0.4138
13714.0000 465 192 0.4129
13737.4000 465 193 0.4151
13743.0000 466 193 0.4142
13743.4000 466 194 0.4163
13770.0000 467 194 0.4154
13797.7000 467 195 0.4176
13801.0000 468 195 0.4167
13820.7000 468 196 0.4188
13830.0000 469 196 0.4179
13838.4000 469 197 0.4200
13861.0000 470 197 0.4191
13886.0000 471 197 0.4183
13916.0000 472 197 0.4174
13925.4000 472 198 0.4195
13946.0000 473 198 0.4186
13964.5000 473 199 0.4207
13964.6000 473 200 0.4228
13978.0000 474 200 0.4219
14006.0000 475 200 0.4211
14033.0000 476 200 0.4202
14062.0000 477 200 0.4193
14068.5000 477 201 0.4214
14087.0000 478 201 0.4205
14115.0000 479 201 0.4196
14148.0000 480 201 0.4188
14180.0000 481 201 0.4179
14185.7000 481 202 0.4200
14213.0000 482 202 0.4191
14239.8000 482 203 0.4212
14246.0000 483 203 0.4203
14280.0000 484 203 0.4194
14308.0000 485 203 0.4186
14320.5000 485 204 0.4206
14325.6000 485 205 0.4227
14342.0000 486 205 0.4218
14372.0000 487 205 0.4209
14397.0000 488 205 0.4201
14397.0000 488 206 0.4221
14427.0000 489 206 0.4213
14427.6000 489 207 0.4233
14453.0000 490 207 0.4224
14458.6000 490 208 0.4245
14484.0000 491 208 0.4236
14518.0000 492 208 0.4228
14536.4000 492 209 0.4248
14545.0000 493 209 0.4239
14573.0000 494 209 0.4231
14602.0000 495 209 0.4222
14618.2000 495 210 0.4242
14628.3000 495 211 0.4263
14636.0000 496 211 0.4254
14641.3000 496 212 0.4274
14663.0000 497 212 0.4266
14690.3000 497 213 0.4286
14696.0000 498 213 0.4277
14728.0000 499 213 0.4269
14758.0000 500 213 0.4260
14763.5000 500 214 0.4280
14792.0000 501 214 0.4271
14815.2000 501 215 0.4291
14818.0000 502 215 0.4283
14831.3000 502 216 0.4303
14832.6000 502 217 0.4323
14850.0000 503 217 0.4314
14877.0000 504 217 0.4306
14906.0000 505 217 0.4297
14921.4000 505 218 0.4317
14932.0000 506 218 0.4308
14958.0000 507 218 0.4300
14982.9000 507 219 0.4320
14990.0000 508 219 0.4311
15020.0000 509 219 0.4303
15025.5000 509 220 0.4322
15028.3000 509 221 0.4342
15036.5000 509 222 0.4361
15049.0000 510 222 0.4353
15075.0000 511 222 0.4344
15107.0000 512 222 0.4336
15130.2000 512 223 0.4355
15141.0000 513 223 0.4347
15172.0000 514 223 0.4339
15200.0000 515 223 0.4330
15231.0000 516 223 0.4322
15251.9000 516 224 0.4341
15257.0000 517 224 0.4333
15282.0000 518 224 0.4324
15314.0000 519 224 0.4316
15346.0000 520 224 0.4308
15377.0000 521 224 0.4299
15393.9000 521 225 0.4319
15409.0000 522 225 0.4310
15411.0000 522 226 0.4330
15443.0000 523 226 0.4321
15450.2000 523 227 0.4340
15474.0000 524 227 0.4332
15501.0000 525 227 0.4324
15529.0000 526 227 0.4316
15557.0000 527 227 0.4307
15590.0000 528 227 0.4299
15600.1000 528 228 0.4318
15623.0000 529 228 0.4310
15653.0000 530 228 0.4302
15681.0000 531 228 0.4294
15682.7000 531 229 0.4313
15711.0000 532 229 0.4305
15717.6000 532 230 0.4323
15742.0000 533 230 0.4315
15769.5000 533 231 0.4334
15772.0000 534 231 0.4326
15791.8000 534 232 0.4345
15797.0000 535 232 0.4336
15806.4000 535 233 0.4355
15826.0000 536 233 0.4347
15829.1000 536 234 0.4366
15856.0000 537 234 0.4358
15876.5000 537 235 0.4376
15888.0000 538 235 0.4368
15904.2000 538 236 0.4387
15910.3000 538 237 0.4405
15920.0000 539 237 0.4397
15944.1000 539 238 0.4416
15952.0000 540 238 0.4407
15980.0000 541 238 0.4399
16013.0000 542 238 0.4391
16047.0000 543 238 0.4383
16081.0000 544 238 0.4375
16101.6000 544 239 0.4393
16108.0000 545 239 0.4385
16130.4000 545 240 0.4404
16134.0000 546 240 0.4396
16134.2000 546 241 0.4414
16136.8000 546 242 0.4432
16152.1000 546 243 0.4451
16152.9000 546 244 0.4469
16159.0000 547 244 0.4461
16175.5000 547 245 0.4479
16178.7000 547 246 0.4497
16182.3000 547 247 0.4516
16190.0000 548 247 0.4507
16205.8000 548 248 0.4526
16218.0000 549 248 0.4517
16232.1000 549 249 0.4536
16250.0000 550 249 0.4527
16283.0000 551 249 0.4519
16287.1000 551 250 0.4537
16311.0000 552 250 0.4529
16344.0000 553 250 0.4521
16350.8000 553 251 0.4539
16372.0000 554 251 0.4531
16403.0000 555 251 0.4523
16407.4000 555 252 0.4541
16436.0000 556 252 0.4532
16462.0000 557 252 0.4524
16494.0000 558 252 0.4516
16520.0000 559 252 0.4508
16538.3000 559 253 0.4526
16554.0000 560 253 0.4518
16584.0000 561 253 0.4510
16599.2000 561 254 0.4528
16610.0000 562 254 0.4520
16633.0000 562 255 0.4537
16636.0000 563 255 0.4529
16636.4000 563 256 0.4547
16665.0000 564 256 0.4539
16693.0000 565 256 0.4531
16723.0000 566 256 0.4523
16726.6000 566 257 0.4541
16740.5000 566 258 0.4558
16750.0000 567 258 0.4550
16779.0000 568 258 0.4542
16799.2000 568 259 0.4560
16806.0000 569 259 0.4552
16818.6000 569 260 0.4569
16827.5000 569 261 0.4587
16834.0000 570 261 0.4579
16837.9000 570 262 0.4596
16862.0000 571 262 0.4588
16893.0000 572 262 0.4580
16902.6000 572 263 0.4598
16907.4000 572 264 0.4615
16925.0000 573 264 0.4607
16950.0000 574 264 0.4599
16958.2000 574 265 0.4617
16973.9000 574 266 0.4634
16978.0000 575 266 0.4626
17010.0000 576 266 0.4618
17038.0000 577 266 0.4610
17045.9000 577 267 0.4627
17069.0000 578 267 0.4619
17093.9000 578 268 0.4637
17098.0000 579 268 0.4629
17132.0000 580 268 0.4621
17132.6000 580 269 0.4638
17134.7000 580 270 0.4655
17160.0000 581 270 0.4647
17193.0000 582 270 0.4639
17218.0000 583 270 0.4631
17243.0000 584 270 0.4623
17245.0000 584 271 0.4640
17251.0000 584 272 0.4658
17268.0000 585 272 0.4650
17298.8000 585 273 0.4667
17302.0000 586 273 0.4659
17305.1000 586 274 0.4676
17336.0000 587 274 0.4668
17341.7000 587 275 0.4685
17369.0000 588 275 0.4677
17395.0000 589 275 0.4669
17428.0000 590 275 0.4661
17455.0000 591 275 0.4653
17484.0000 592 275 0.4645
17513.0000 593 275 0.4637
17540.0000 594 275 0.4630
17573.0000 595 275 0.4622
17603.0000 596 275 0.4614
17630.5000 596 276 0.4631
17634.0000 597 276 0.4623
17655.1000 597 277 0.4640
17659.1000 597 278 0.4657
17668.0000 598 278 0.4649
17696.0000 599 278 0.4641
17705.9000 599 279 0.4658
17729.0000 600 279 0.4650
17736.6000 600 280 0.4667
17738.3000 600 281 0.4683
17761.0000 601 281 0.4676
17771.6000 601 282 0.4692
17795.0000 602 282 0.4684
17804.7000 602 283 0.4701
17814.1000 602 284 0.4718
17825.0000 603 284 0.4710
17853.0000 604 284 0.4702
17886.0000 605 284 0.4694
17915.0000 606 284 0.4686
17938.3000 606 285 0.4703
17941.0000 607 285 0.4695
17975.0000 608 285 0.4688
17986.5000 608 286 0.4704
18002.5000 608 287 0.4720
18005.0000 609 287 0.4713
18031.0000 610 287 0.4705
18060.0000 611 287 0.4697
18073.0000 611 288 0.4714
18094.0000 612 288 0.4706
18122.0000 613 288 0.4698
18153.0000 614 288 0.4691
18180.0000 615 288 0.4683
18199.4000 615 289 0.4699
18200.3000 615 290 0.4715
18209.5000 615 291 0.4732
18213.0000 616 291 0.4724
18220.4000 616 292 0.4740
18246.0000 617 292 0.4733
18273.0000 618 292 0.4725
18291.0000 618 293 0.4741
18303.0000 619 293 0.4733
18336.0000 620 293 0.4726
18368.0000 621 293 0.4718
18389.4000 621 294 0.4734
18394.0000 622 294 0.4727
18425.0000 623 294 0.4719
18459.0000 624 294 0.4712
18486.0000 625 294 0.4704
18519.0000 626 294 0.4696
18552.0000 627 294 0.4689
18554.7000 627 295 0.4705
18562.1000 627 296 0.4721
18584.0000 628 296 0.4713
18617.0000 629 296 0.4706
18644.0000 630 296 0.4698
18669.0000 631 296 0.4691
18672.5000 631 297 0.4707
18695.0000 632 297 0.4699
18712.7000 632 298 0.4715
18713.4000 632 299 0.4731
18723.0000 633 299 0.4724
18734.0000 633 300 0.4739
